OBJECTID,Type,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Symbol,Label,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"1115",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1115,"708.8507344105876"
"1116",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1116,"1772.429210865767"
"1117",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1117,"1015.835314574375"
"1118",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1118,"408.2798693294575"
"1119",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1119,"633.859293854202"
"1120",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1120,"228.383431614916"
"1121",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1121,"777.7731861989532"
"1122",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1122,"371.2673248062729"
"1123",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1123,"574.0576944558796"
"1124",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1124,"621.8899677389647"
"1125",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1125,"1930.252314061341"
"1126",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1126,"1715.745923646422"
"1127",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1127,"1753.663323407751"
"1128",contact,N,"10",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1128,"1394.959366118268"
"1129",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1129,"1080.999734769484"
"1130",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1130,"832.628879523055"
"1131",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1131,"92.47245426748762"
"1132",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1132,"315.0743017230008"
"1133",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1133,"610.2252733626764"
"1134",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1134,"523.3784292507978"
"1135",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1135,"2420.532431743037"
"1136",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1136,"327.1951372667683"
"1137",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1137,"1498.696171965669"
"1138",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1138,"533.9764842782777"
"1139",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1139,"506.1259650396189"
"1140",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1140,"412.3778070405464"
"1141",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1141,"1253.598905063617"
"1142",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1142,"925.1925682000806"
"1143",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1143,"138.7258771686202"
"1144",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1144,"1457.165389533752"
"1145",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1145,"1623.853201582757"
"1146",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1146,"1748.312457326277"
"1147",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1147,"213.0317559143298"
"1148",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1148,"270.5490374224467"
"1149",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1149,"153.022727973657"
"1150",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1150,"505.4594093117877"
"1151",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1151,"403.6321609155544"
"1152",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1152,"25.02515125936965"
"1153",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1153,"740.0016234226416"
"1154",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1154,"234.9505462501515"
"1155",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1155,"1468.585192599957"
"1156",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1156,"158.3870715924956"
"1157",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1157,"2147.039031437194"
"1158",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1158,"597.7780463241012"
"1159",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1159,"106.1440460682447"
"1160",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1160,"774.9082842993525"
"1161",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1161,"646.6562704679274"
"1162",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1162,"517.791620565194"
"1163",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1163,"275.7143400815101"
"1164",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1164,"857.1066648377388"
"1165",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1165,"963.4563165534454"
"1166",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1166,"1147.218177270687"
"1167",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1167,"198.5584412913735"
"1168",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1168,"643.8074326960846"
"1169",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1169,"310.1754511571422"
"1170",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1170,"541.6988335706915"
"1171",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1171,"19.18743391508601"
"1172",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1172,"1207.914712896847"
"1173",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1173,"276.9649986516606"
"1174",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1174,"365.4637939308225"
"1175",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1175,"449.8277239174453"
"1176",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1176,"42.28627419517905"
"1177",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1177,"14.3016433642574"
"1178",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1178,"1425.949501166186"
"1179",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1179,"197.3191202499399"
"1180",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1180,"244.9497695009693"
"1181",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1181,"73.30598431169182"
"1182",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1182,"44.42024601523202"
"1183",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1183,"182.2490989467539"
"1184",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1184,"540.0372890117368"
"1185",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1185,"186.0519384568894"
"1186",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1186,"98.31448843602197"
"1187",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1187,"139.1482792783843"
"1188",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1188,"533.4778576589878"
"1189",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1189,"89.59529316689454"
"1190",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1190,"675.8827558372229"
"1191",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1191,"504.795161086813"
"1192",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1192,"776.5370839962333"
"1193",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1193,"920.8414901209363"
"1194",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1194,"757.8081526702043"
"1195",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1195,"239.629312014658"
"1196",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1196,"763.5560375579444"
"1197",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1197,"60.21731136909626"
"1198",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1198,"761.174410801076"
"1199",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1199,"3161.778622985655"
"1200",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1200,"964.8966201040483"
"1201",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1201,"1095.838230887608"
"1202",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1202,"186.3908148643456"
"1203",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1203,"291.8782578324421"
"1204",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1204,"457.5200562135977"
"1205",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1205,"358.4944083545167"
"1206",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1206,"1885.201335349025"
"1207",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1207,"2345.559528586818"
"1208",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1208,"1691.21030165566"
"1209",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1209,"1826.206313657588"
"1210",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1210,"2134.437995406748"
"1211",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1211,"1433.384823575509"
"1212",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1212,"1129.679772026152"
"1213",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1213,"1119.939203739307"
"1214",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1214,"873.8929263078754"
"1215",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1215,"484.6659382622273"
"1216",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1216,"780.5574551782554"
"1217",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1217,"112.374720572159"
"1218",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1218,"1208.766591664457"
"1219",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1219,"369.2085567350769"
"1220",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1220,"58.18535071302891"
"1221",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1221,"453.248858407075"
"1222",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1222,"84.94453758195908"
"1223",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1223,"185.1127368802176"
"1224",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1224,"638.7909759541287"
"1225",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1225,"665.9007517915464"
"1226",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1226,"675.5169093550435"
"1227",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1227,"1478.965099862885"
"1228",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1228,"432.8781251365999"
"1229",fault,N,"5",certain,certain,02.01.03,,DAS1,Field,CAF1229,"1771.687142706263"
"1230",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1230,"538.9060169996912"
"1231",fault,N,"10",certain,certain,02.01.03,,DAS1,Field,CAF1231,"1373.794299253005"
"1232",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1232,"490.2794061590242"
"1233",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1233,"34.85308455079215"
"1234",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1234,"507.9324782319765"
"1235",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1235,"683.8376079356706"
"1236",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1236,"1313.767734059127"
"1237",fault,N,"25",certain,certain,02.01.04,,DAS1,,CAF1237,"628.916056252572"
"1238",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1238,"158.4640993404892"
"1239",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1239,"143.2158151939482"
"1240",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1240,"92.08615237244608"
"1241",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1241,"59.3587994523746"
"1242",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1242,"104.2136062250318"
"1243",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1243,"617.9987948310362"
"1244",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1244,"146.0372431598872"
"1245",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1245,"7.974948592196317"
"1246",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1246,"563.2663881962575"
"1247",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1247,"72.12510897683406"
"1248",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1248,"66.65538486622503"
"1249",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1249,"451.9264773977595"
"1250",contact,N,"25",certain,certain,01.01.01,,DAS1,,CAF1250,"121.4384904773215"
"1251",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1251,"1437.997622491227"
"1252",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1252,"152.9180055612385"
"1253",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1253,"51.92260860928246"
"1254",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1254,"31.36116314632326"
"1255",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1255,"36.25054469981104"
"1256",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1256,"338.3570726932864"
"1257",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1257,"86.852112425364"
"1258",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1258,"61.62092603707575"
"1259",fault,N,"10",certain,certain,02.01.03,,DAS1,Field,CAF1259,"18.54371061044994"
"1260",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1260,"303.5407192448423"
"1261",fault,N,"10",certain,certain,02.01.03,,DAS1,Aerial Photo,CAF1261,"970.4907448413851"
"1262",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1262,"641.5184669169938"
"1263",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1263,"1068.722107897027"
"1264",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1264,"755.3130404748566"
"1265",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1265,"1873.509264185323"
"1266",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1266,"6113.822324824111"
"1267",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1267,"7535.642656224511"
"1268",fault,N,"5",certain,certain,02.01.01,,DAS1,Lidar,CAF1268,"263.8362860017293"
"1269",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1269,"112.4453382206113"
"1270",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1270,"1730.711078946166"
"1271",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1271,"1328.311847013065"
"1272",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1272,"1032.847916158003"
"1273",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1273,"676.7703305557014"
"1274",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1274,"880.9090277509696"
"1275",fault,N,"5",certain,certain,02.08.01,,DAS1,Aerial Photo,CAF1275,"4067.694146236467"
"1276",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1276,"7538.811315944116"
"1277",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1277,"19.22420332730519"
"1278",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1278,"334.054042088086"
"1279",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1279,"468.693774579263"
"1280",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1280,"786.2036045689732"
"1281",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1281,"484.1553732672728"
"1282",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1282,"6199.583226951642"
"1283",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1283,"8848.284733112023"
"1284",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1284,"1360.602263006029"
"1285",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1285,"878.7458682689695"
"1286",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1286,"327.8497410459695"
"1287",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1287,"860.1642335286923"
"1288",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1288,"300.8565242557526"
"1289",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1289,"934.3207155041329"
"1290",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1290,"998.8611956035463"
"1291",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1291,"1294.627606304363"
"1292",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1292,"85.27195165281914"
"1293",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1293,"1120.146352386098"
"1294",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1294,"124.8985287334962"
"1295",fault,Y,"5",certain,certain,02.01.07,,DAS1,,CAF1295,"638.6786753984708"
"1296",contact,N,"5",certain,certain,01.01.03,,DAS1,,CAF1296,"971.8355974769888"
"1297",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1297,"750.4146781074936"
"1298",fault,Y,"10",certain,certain,02.01.07,,DAS1,Lidar,CAF1298,"344.8847109014265"
"1299",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1299,"1901.784586132919"
"1300",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1300,"539.1227003207963"
"1301",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1301,"2089.216006360244"
"1302",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1302,"1989.086178097487"
"1303",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1303,"180.2867253090678"
"1304",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1304,"1592.506665826372"
"1305",fault,Y,"10",certain,certain,02.01.07,Davis Creek fault,DAS1,Field,CAF1305,"669.2441143698829"
"1306",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1306,"1155.653526692086"
"1307",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1307,"375.6862465123468"
"1308",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1308,"1321.274017422251"
"1309",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1309,"368.0752119388509"
"1310",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1310,"993.1388886513045"
"1311",contact,N,"5",certain,certain,01.01.03,,DAS1,Aerial Photo,CAF1311,"356.3138983088352"
"1312",fault,N,"25",certain,certain,02.01.04,,DAS1,,CAF1312,"526.824299721289"
"1313",contact,N,"5",certain,certain,01.01.01,,DAS1,Lidar,CAF1313,"1064.655520704388"
"1314",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1314,"474.0140030107087"
"1315",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1315,"690.8444190074842"
"1316",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1316,"114.9334823110173"
"1317",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1317,"41.01705883417367"
"1318",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1318,"309.1820262489164"
"1319",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1319,"212.7953681815847"
"1320",fault,N,"25",questionable,questionable,02.01.04,,DAS2,Field,CAF1320,"1447.679266315183"
"1321",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1321,"447.1337737445489"
"1322",contact,N,"5",certain,certain,01.01.01,,DAS1,Field,CAF1322,"443.4114096729443"
"1323",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1323,"27.20911045255363"
"1324",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1324,"93.02351924378283"
"1325",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1325,"565.6719416351569"
"1326",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1326,"300.0242178067712"
"1327",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1327,"990.5244339762359"
"1328",fault,N,"25",certain,certain,02.01.03,,DAS2,Field,CAF1328,"2745.884829145275"
"1329",fault,N,"10",certain,certain,02.01.01,,DAS1,Field,CAF1329,"194.5849995778094"
"1330",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1330,"1010.091174553062"
"1331",fault,N,"25",certain,certain,02.01.03,,DAS2,Field,CAF1331,"2308.126776114238"
"1332",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1332,"276.2264157212302"
"1333",fault,N,"5",certain,certain,02.01.01,,DAS1,Aerial Photo,CAF1333,"840.6884387651181"
"1334",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1334,"767.0553407678975"
"1335",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1335,"239.6932961994065"
"1336",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1336,"546.1948936605552"
"1337",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1337,"756.9569358302969"
"1338",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1338,"351.5235671914944"
"1339",fault,N,"5",certain,certain,02.01.01,,DAS1,Field,CAF1339,"33.56477134951309"
"1340",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1340,"65.9543511821042"
"1341",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1341,"109.5905342103069"
"1342",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1342,"289.1680930747626"
"1343",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1343,"382.1418191184324"
"1344",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1344,"1030.767035289471"
"1345",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1345,"173.2092749970047"
"1346",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1346,"243.6236495329617"
"1347",fault,N,"25",certain,certain,02.01.03,,DAS2,,CAF1347,"1500.421936250876"
"1348",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1348,"185.6685299773647"
"1349",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1349,"443.3319135756599"
"1350",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1350,"325.1741271642404"
"1351",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1351,"471.9931279294751"
"1352",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1352,"228.7939725318895"
"1353",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1353,"260.8381085553546"
"1354",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1354,"130.4799821835533"
"1355",fault,Y,"10",certain,certain,02.01.07,,DAS1,Field,CAF1355,"345.1866186488899"
"1356",fault,N,"10",certain,certain,02.01.01,,DAS1,,CAF1356,"322.2352630875322"
"1357",fault,N,"10",questionable,questionable,02.01.04,,DAS1,,CAF1357,"194.0586719122148"
"1358",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1358,"1968.31284364283"
"1359",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1359,"405.166575595558"
"1360",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1360,"490.7135678901057"
"1361",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1361,"2949.857123122112"
"1362",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1362,"2100.24998946139"
"1363",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1363,"871.6836001208123"
"1364",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1364,"930.9965590719057"
"1365",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1365,"1376.554699764027"
"1366",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1366,"302.4831971897045"
"1367",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1367,"895.3269853106087"
"1368",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1368,"175.4102163580705"
"1369",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1369,"71.16108670140112"
"1370",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1370,"127.8598915656229"
"1371",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1371,"30.56352779572736"
"1372",fault,Y,"10",certain,certain,02.01.07,,DAS1,,CAF1372,"241.031610834344"
"1373",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1373,"15.0753400655154"
"1374",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1374,"477.9349022866114"
"1375",fault,N,"25",certain,certain,02.01.03,,DAS1,Field,CAF1375,"195.5989948326564"
"1376",fault,Y,"25",certain,certain,02.01.07,,DAS1,Field,CAF1376,"53.65664437834555"
"1377",fault,Y,"25",certain,certain,02.01.07,,DAS1,,CAF1377,"503.1298013485776"
"1378",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1378,"31.78961891548702"
"1379",fault,Y,"25",certain,certain,02.01.07,,DAS1,,CAF1379,"112.5927630084522"
"1380",fault,N,"25",certain,certain,02.01.03,,DAS1,,CAF1380,"66.01070684882994"
"1381",fault,N,"5",certain,certain,02.01.01,,DAS1,,CAF1381,"208.7278422211695"
"1382",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1382,"112.222701608129"
"1383",fault,N,"10",certain,certain,02.01.03,,DAS1,,CAF1383,"144.5810330766595"
"1384",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1384,"434.1405152218566"
"1385",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1385,"363.2342743456944"
"1386",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1386,"499.0625659237616"
"1387",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1387,"573.196811751034"
"1388",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1388,"529.7076698867986"
"1389",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1389,"940.0416770619275"
"1390",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1390,"1427.756837541308"
"1391",contact,N,"5",certain,certain,01.01.01,,DAS1,Aerial Photo,CAF1391,"1230.211444368109"
"1392",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1392,"412.983129025402"
"1393",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1393,"812.5054124254025"
"1394",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1394,"844.986343963606"
"1395",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1395,"916.639183474769"
"1396",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1396,"44.98414341372478"
"1397",contact,N,"5",certain,certain,01.01.01,,DAS1,,CAF1397,"81.68419120856429"
"1398",fault,N,"5",certain,certain,02.01.03,,DAS1,,CAF1398,"587.305548982063"
